locationId,id,typeOfProvider,providerName,address,suburb,state,postcode,lat,lng,geoData
729,1-631-3535,Long Day Care,Hinchinbrook Multipurpose Children's Centre,Lot 934 Hinchinbrook Dr,HINCHINBROOK,NSW,2168,-33.9125,150.8601,0xE6100000010CCDCCCCCCCCF440C0EC51B81E85DB6240
730,1-631-610,Long Day Care,Toongabbie Children's Early Learning Centre,23 Barangaroo St,TOONGABBIE,NSW,2146,-33.78806647,150.9544861,0xE6100000010C22FDF675E0E440C04A0C022B87DE6240
731,1-631-3541,Long Day Care,Bonnyrigg Heights Early Learning Centre,1Simpson Rd,BONNYRIGG HEIGHTS,NSW,2177,-33.8912075,150.8699264,0xE6100000010CFC1873D712F240C0A4703D0AD7DB6240
732,1-631-3549,Long Day Care,St Marks Preschool & Long Day Centre,15 Heugh St,TAMWORTH,NSW,2340,-31.1124,150.91808,0xE6100000010C0612143FC61C3FC04C37894160DD6240
733,1-6PX-2833,Long Day Care,Warriewood Childrens Centre,Jacksons Rd,WARRIEWOOD,NSW,2102,-33.6972,151.2971,0xE6100000010CB7627FD93DD940C02FDD240681E96240
734,1-631-3558,Long Day Care,Gumnut Child Care Centre,136 West St,GUNDAGAI,NSW,2722,-35.05127,148.10715,0xE6100000010C742497FF908641C08195438B6C836240
735,1-631-356,Long Day Care,Pippies At Balmoral,The Esplanade,BALMORAL BEACH,NSW,2088,-33.829343,151.255463,0xE6100000010C52499D8026EA40C05C8FC2F528E86240
736,1-631-3563,Long Day Care,Birralee Long Day Care Centre (Whitebridge),55 Lonus Ave,WHITEBRIDGE,NSW,2290,-32.97678,151.70886,0xE6100000010CCC5D4BC8077D40C0A69BC420B0F66240
737,1-631-3565,Long Day Care,Kooinda Workbased Child Care Centre,University Dr,CALLAGHAN,NSW,2308,-32.8965,151.7044,0xE6100000010C986E1283C07240C04A0C022B87F66240
738,1-631-3566,Long Day Care,Joey's Cottage Pre-School,10 Abingdon St,CHIPPING NORTON,NSW,2170,-33.91505,150.95462,0xE6100000010CE9482EFF21F540C0C3F5285C8FDE6240
739,1-7CUS1B,Long Day Care,Five Senses Childcare,14 Bennett Rd,COLYTON,NSW,2760,-33.77626,150.79385,0xE6100000010C41F163CC5DE340C0C520B07268D96240
740,1-631-3575,Long Day Care,Koonawarra Children's Centre,9a Kurrawa Cres,KOONAWARRA,NSW,2530,-34.50467,150.80515,0xE6100000010C462575029A4041C0F6285C8FC2D96240
741,1-631-3580,Long Day Care,Cabramatta Early Learning Centre,Sussex St,CABRAMATTA,NSW,2166,-33.9021,150.9342,0xE6100000010C5DDC460378F340C0D9CEF753E3DD6240
742,1-D28V4W,Long Day Care,Goodstart Early Learning Brookvale,Corner Pittwater Road & Condamine Street,BROOKVALE,NSW,2100,-33.7612,151.2743,0xE6100000010C8CDB68006FE140C054E3A59BC4E86240
743,1-631-3583,Long Day Care,Squeakers Child Centre,128 Mortimer St,MUDGEE,NSW,2850,-32.5917,149.58205,0xE6100000010C88855AD3BC4B40C0B4C876BE9FB26240
744,1-D5PF88,Long Day Care,Goodstart Early Learning Hurstville - Millet Street,18 Millett St,HURSTVILLE,NSW,2220,-33.9619,151.09495,0xE6100000010CDE02098A1FFB40C0D7A3703D0AE36240
745,1-JOKO0I,Long Day Care,Little Elves Childcare Centre,35 Elvy St,BARGO,NSW,2574,-34.28096,150.56976,0xE6100000010C8716D9CEF72341C00AD7A3703DD26240
746,1-QYPF4K,Long Day Care,Little Hands Preschool and Long Day Care,4 Bronzewing Ave,BOAMBEE,NSW,2450,-30.33395668,153.0559806,0xE6100000010C2FDD240681553EC06F1283C0CA216340
747,1-631-3607,Long Day Care,Fairfield Health Service Child Care Centre,Cnr Polding St & Prairievale,WETHERILL PARK,NSW,2164,-33.8577,150.9065,0xE6100000010CBDE3141DC9ED40C0A245B6F3FDDC6240
748,1-631-3608,Long Day Care,Kindalin Children Centre,1 Glenhope Rd,WEST PENNANT HILLS,NSW,2125,-33.73691,151.03089,0xE6100000010C11363CBD52DE40C0A245B6F3FDE06240
749,1-631-3609,Long Day Care,Mia-Mia Child And Family Study Centre,Macquarie University,NORTH RYDE,NSW,2113,-33.79667729,151.1294984,0xE6100000010C925CFE43FAE540C0E3A59BC420E46240
750,1-631-3613,Long Day Care,The Ants Pants Pre-School,12 Northview Terrace,FIGTREE,NSW,2525,-34.44373,150.85738,0xE6100000010C1B9E5E29CB3841C08195438B6CDB6240
751,1-631-3615,Long Day Care,Hornsby Tafe Childrens Centre,Jersey St,HORNSBY,NSW,2077,-33.6997,151.0986,0xE6100000010C6F8104C58FD940C0BA490C022BE36240
752,1-SSAZA5,Long Day Care,Bright Beginning Childcare and Early Learning Centre,22 Gloucester Circuit,ALBION PARK,NSW,2527,-34.58639,150.77786,0xE6100000010CEC2FBB270F4B41C037894160E5D86240
753,1-5S7H9N,Long Day Care,Learn & Laugh,330/4 Stedman St,ROSEBERY,NSW,2018,-33.91143,151.20682,0xE6100000010C86C954C1A8F440C0B4C876BE9FE66240
754,1-631-3630,Long Day Care,Balls Paddock Childrens Centre,Luxor St,WOONONA,NSW,2517,-34.3395,150.9059,0xE6100000010CFA7E6ABC742B41C0A245B6F3FDDC6240
755,1-631-3633,Long Day Care,Munchkins Kindy,59 Jennings St,MATRAVILLE,NSW,2036,-33.9585,151.22947,0xE6100000010CA69BC420B0FA40C017D9CEF753E76240
756,1-631-3634,Long Day Care,The Hills Long Day Pre School,39 Palace Rd,BAULKHAM HILLS,NSW,2153,-33.7534,150.97953,0xE6100000010C386744696FE040C08FC2F5285CDF6240
757,1-631-3635,Long Day Care,Lots of Tots Day Care Centre,818 Gap Rd Glenroy,ALBURY,NSW,2640,-36.07372936,146.9135419,0xE6100000010C8CDB68006F0942C06891ED7C3F5D6240
758,1-631-3636,Long Day Care,Care A Lot Child Care Centre,32 Carnegie Circuit,CHIFLEY,NSW,2036,-33.96768,151.23495,0xE6100000010C6B2BF697DDFB40C0EC51B81E85E76240
759,1-631-3643,Long Day Care,Tom Thumb 2 Long Day Care Centre,Ruby Rd,GYMEA,NSW,2227,-34.0251,151.0895,0xE6100000010C97900F7A360341C0022B8716D9E26240
760,1-631-3644,Long Day Care,Bower Bird Childcare Centre,5 North St,COFFS HARBOUR,NSW,2450,-30.30058,153.12205,0xE6100000010C772D211FF44C3EC096438B6CE7236340
761,1-631-3653,Long Day Care,Salamander Gumnuts Preschool And Long Day Care Centre,55 Salamander Way,SALAMANDER BAY,NSW,2317,-32.73565,152.08542,0xE6100000010C67D5E76A2B5E40C01F85EB51B8026340
762,1-631-3657,Long Day Care,Kidz Academy Preschool Child Care Centre,123 Old Kent Rd,GREENACRE,NSW,2190,-33.91356,151.05037,0xE6100000010C14D044D8F0F440C09A99999999E16240
763,1-631-3658,Long Day Care,Blackfriars Children's Centre,4-12 Buckland St,CHIPPENDALE,NSW,2008,-33.88511,151.19788,0xE6100000010C45D8F0F44AF140C07593180456E66240
764,1-631-3660,Long Day Care,Pippies Early Childhood Centre - LDC (Bogangar),34 Tallowood Ave,BOGANGAR,NSW,2488,-28.33785,153.56823,0xE6100000010C8351499D80563CC01904560E2D326340
765,1-631-3323,Long Day Care,Warrawong Community Preschool 0-5,99 Shellharbour Rd,PORT KEMBLA,NSW,2505,-34.48357,150.8905,0xE6100000010C3D2CD49AE63D41C08D976E1283DC6240
766,1-631-3663,Long Day Care,White Rabbit Child Care Centre,35 Merrenburn Ave,NAREMBURN,NSW,2065,-33.81857,151.202,0xE6100000010CB84082E2C7E840C05839B4C876E66240
767,1-631-3664,Long Day Care,Smiley Tots Children's Centre (Chinderah),65 Wommin Bay Rd,CHINDERAH,NSW,2487,-28.23783,153.55728,0xE6100000010C22FDF675E03C3CC0E7FBA9F1D2316340
768,1-631-3669,Long Day Care,Rainbow Educational Child Care Centre,181 Elizabeth St,ASHFIELD,NSW,2131,-33.88351,151.11962,0xE6100000010C0C022B8716F140C0A4703D0AD7E36240
769,1-631-367,Long Day Care,Nippersville Child Care & Preschool Centre,540 Beach Rd,BATEHAVEN,NSW,2536,-35.7326,150.2019,0xE6100000010C598638D6C5DD41C05839B4C876C66240
770,1-631-3674,Long Day Care,Murray Children's Centre,386 Elizabeth Mitchell Dr,THURGOONA,NSW,2640,-36.0435,146.9786,0xE6100000010C21B07268910542C017D9CEF7535F6240
771,1-631-3677,Long Day Care,Wattle Grove Children's Centre,Village Wy,WATTLE GROVE,NSW,2173,-33.9552,150.9451,0xE6100000010CD1915CFE43FA40C00AD7A3703DDE6240
772,1-631-3680,Long Day Care,Bossy Boots Child Care Centre,67 Lorien Way,KINGSCLIFF,NSW,2487,-28.25578,153.56936,0xE6100000010C1A51DA1B7C413CC091ED7C3F35326340
773,1-631-3685,Long Day Care,Glenning Valley Child Care Centre,Cnr Toona Way & Bottlebrush Dr,BERKELEY VALE,NSW,2261,-33.3343,151.4286,0xE6100000010CC286A757CAAA40C07D3F355EBAED6240
774,1-631-3688,Long Day Care,Sandhills Early Childhood Centre,6 Gilmore Cres,BYRON BAY,NSW,2481,-28.6433,153.6171,0xE6100000010C4D840D4FAFA43CC039B4C876BE336340
775,1-631-369,Long Day Care,Jennys Kindergarten Narellanvale,3 Liquidamber Dr,NARELLAN,NSW,2567,-34.04407453,150.7324517,0xE6100000010C76E09C11A50541C08195438B6CD76240
776,1-631-3690,Long Day Care,Redman House,10 Redman Rd,DEE WHY,NSW,2099,-33.75381,151.28291,0xE6100000010CC6DCB5847CE040C0931804560EE96240
777,1-631-3691,Long Day Care,Woodrising Community Preschool And Child Care Centre INC,80 Hayden Brook Rd,WOODRISING,NSW,2284,-32.98442,151.60681,0xE6100000010C5917B7D1007E40C08195438B6CF36240
778,1-631-3552,Long Day Care,The Guardian Angel Preschool,11 Dobell Rd,CLAYMORE,NSW,2559,-34.04408,150.81281,0xE6100000010C76E09C11A50541C0BC74931804DA6240
779,1-631-3703,Long Day Care,Kids Castle Child Care Centre,15 Copeland St,LIVERPOOL,NSW,2170,-33.91848,150.91926,0xE6100000010C21B0726891F540C0C520B07268DD6240
780,1-631-3705,Long Day Care,St Stephanos Child Care Centre,654 New Canterbury Rd,HURLSTONE PARK,NSW,2193,-33.90522,151.13059,0xE6100000010C6B2BF697DDF340C0D578E92631E46240
781,1-631-3706,Long Day Care,Shellharbour Tafe Childrens Centre,Lake Entrance Rd,WARILLA,NSW,2528,-34.5539,150.8549,0xE6100000010C90A0F831E64641C08FC2F5285CDB6240
782,1-631-3707,Long Day Care,Albury Tafe Child Care Centre,Poole St,ALBURY,NSW,2640,-36.07,146.9142,0xE6100000010C295C8FC2F50842C06891ED7C3F5D6240
783,1-631-357,Long Day Care,Clovel Childcare & Early Learning Centre - Blacktown,32 Kent St,BLACKTOWN,NSW,2148,-33.76426,150.89863,0xE6100000010C992A1895D4E140C054E3A59BC4DC6240
784,1-631-3716,Long Day Care,Elouera Cottage,1 Shetland Rd,BLAIRMOUNT,NSW,2559,-34.05086,150.80497,0xE6100000010CE6AE25E4830641C0F6285C8FC2D96240
785,1-631-3717,Long Day Care,St Demiana Preschool & Long Day Childcare Centre,329 Hector St,BASS HILL,NSW,2197,-33.90167,151.00367,0xE6100000010CCF66D5E76AF340C0E3A59BC420E06240
786,1-631-3719,Long Day Care,Gumnut Cottage (Narrabri) Child Care Centre,11 Fitzroy St,NARRABRI,NSW,2390,-30.32948,149.79207,0xE6100000010C3108AC1C5A543EC0D34D621058B96240
787,1-6PX-2453,Long Day Care,Medowie Gumnut Pre-School Child Care Service,2 Creighton Dr,MEDOWIE,NSW,2318,-32.74474,151.87732,0xE6100000010C65AA6054525F40C0F2D24D6210FC6240
788,1-631-3726,Long Day Care,Keppel Street Kindy,13 Keppel St,BATHURST,NSW,2795,-33.424,149.5827,0xE6100000010C83C0CAA145B640C02DB29DEFA7B26240
789,1-9MOEBS,Long Day Care,Kids Haven Early Learning Centre,193 Ocean Drive,KEW,NSW,2439,-31.63802,152.74184,0xE6100000010C17D9CEF753A33FC039B4C876BE176340
790,1-631-3732,Long Day Care,Kindilan Pre School 2,1 Dilga Cres,ERSKINE PARK,NSW,2759,-33.80253,150.7975,0xE6100000010C1F85EB51B8E640C0A8C64B3789D96240
791,1-631-3735,Long Day Care,St Mark's Child Care Centre (Oakhurst),99 Hyatts Rd,OAKHURST,NSW,2761,-33.7401,150.8357,0xE6100000010C82E2C798BBDE40C0986E1283C0DA6240
792,1-631-374,Long Day Care,Tuross Child Care Centre,12 Andrew Ave,TUROSS HEAD,NSW,2537,-36.04793,150.12998,0xE6100000010C3CBD5296210642C05C8FC2F528C46240
793,1-631-3741,Long Day Care,The Children's Hospital Child Care Centre,Cnr Hawkesbury Rd & Hainsworth St,WESTMEAD,NSW,2145,-33.8102,150.9869,0xE6100000010C0F9C33A2B4E740C0DD24068195DF6240
794,1-631-3742,Long Day Care,Yaralla Child Care Centre,Hospital Rd,CONCORD WEST,NSW,2138,-33.8371,151.0917,0xE6100000010CA5BDC11726EB40C06DE7FBA9F1E26240
795,1-631-3748,Long Day Care,Possum Magic Cottage,2 Heritage Dr,KANWAL,NSW,2259,-33.25514,151.49236,0xE6100000010CD49AE61DA7A040C039B4C876BEEF6240
796,1-631-3754,Long Day Care,Saint Mary's Child Care Centre,240 Birrell St,WAVERLEY,NSW,2024,-33.89621,151.2551,0xE6100000010C6D567DAEB6F240C05C8FC2F528E86240
797,1-BXZVQ2,Long Day Care,Lillypilly Pre-school,20 Kenrose St,FORSTER,NSW,2428,-32.21057,152.52354,0xE6100000010CD044D8F0F41A40C054E3A59BC4106340
798,1-D68X8K,Long Day Care,Goodstart Early Learning Lennox Head,77 North Creek Rd,LENNOX HEAD,NSW,2478,-28.80748,153.59338,0xE6100000010C1F85EB51B8CE3CC0E5D022DBF9326340
799,1-NOOF0,Long Day Care,Learn & Laugh,335 Somerville Road,HORNSBY HEIGHTS,NSW,2077,-33.64653,151.10775,0xE6100000010C986E1283C0D240C0FA7E6ABC74E36240
800,1-631-3775,Long Day Care,Little Cherub Childrens Centre,28 Sandy Wha Rd,GERRINGONG,NSW,2534,-34.73762,150.82738,0xE6100000010CCAC342AD695E41C05839B4C876DA6240
801,1-631-3780,Long Day Care,New Generation C C C,30 Swettenham Rd,MINTO,NSW,2566,-34.02718,150.83454,0xE6100000010CC139234A7B0341C01F85EB51B8DA6240
802,1-631-3784,Long Day Care,Tillys Play & Development Centre Abermain,Cnr Bathurst & Melbourne St,ABERMAIN,NSW,2326,-32.8018,151.4295,0xE6100000010C66F7E461A16640C07D3F355EBAED6240
803,1-631-3785,Long Day Care,Henley Long Day Care Centre,1a/1b Crown St,HENLEY,NSW,2111,-33.84145,151.13573,0xE6100000010CC1CAA145B6EB40C03108AC1C5AE46240
804,1-OOE85,Long Day Care,Young Achievers Early Learning Centre,23 Boundary Road,LIVERPOOL,NSW,2170,-33.93569,150.9115,0xE6100000010C006F8104C5F740C0FED478E926DD6240
805,1-631-3796,Long Day Care,Care For Kindies (2) Seymore Pde,71 Seymour Pde,BELFIELD,NSW,2191,-33.90446,151.08266,0xE6100000010CB29DEFA7C6F340C02DB29DEFA7E26240
806,1-631-380,Long Day Care,Bindook Cottage,11 Bindook Cres,TERREY HILLS,NSW,2084,-33.68352,151.22652,0xE6100000010C736891ED7CD740C02506819543E76240
807,1-1A216H,Long Day Care,The Kindiclub Preschool East Gosford,50 Melbourne St,EAST GOSFORD,NSW,2250,-33.43779,151.35169,0xE6100000010C2B1895D409B840C02506819543EB6240
808,1-1D8JZZ,Long Day Care,Kids Kindy 2,92 Market St,CONDELL PARK,NSW,2200,-33.92405,151.02053,0xE6100000010CE71DA7E848F640C0E9263108ACE06240
809,1-631-3812,Long Day Care,Croydon Park Cottage Child Care Centre,29 Broad St,CROYDON PARK,NSW,2133,-33.89957,151.1024,0xE6100000010CA5BDC11726F340C02506819543E36240
810,1-631-3813,Long Day Care,Kids Korner Tuggerah,Cobbs Rd,TUGGERAH,NSW,2259,-33.3044,151.3971,0xE6100000010C82734694F6A640C062105839B4EC6240
811,1-631-3816,Long Day Care,Kindisaurus Child Care Centre,25 Carinya Ave,MASCOT,NSW,2020,-33.92338,151.19351,0xE6100000010C2E90A0F831F640C091ED7C3F35E66240
812,1-631-3820,Long Day Care,Peacock Street Long Day Care,27 Peacock St,SEAFORTH,NSW,2092,-33.79529,151.24764,0xE6100000010C2041F163CCE540C00E2DB29DEFE76240
813,1-631-3828,Long Day Care,Essex Street Kindy,28 Essex St,EPPING,NSW,2121,-33.77296,151.08621,0xE6100000010C6DE7FBA9F1E240C0986E1283C0E26240
814,1-631-3829,Long Day Care,Kindalin Child Care Centre,2 Roslyn Pl,CHERRYBROOK,NSW,2126,-33.72993,151.03276,0xE6100000010CDAACFA5C6DDD40C0931804560EE16240
815,1-631-3832,Long Day Care,Sophie's Cottage Kindergarten,9 Sophie St,TELOPEA,NSW,2117,-33.79328,151.04657,0xE6100000010C5AF5B9DA8AE540C02FDD240681E16240
816,1-2X9B0J,Long Day Care,Chantel Learning Childcare Centre,35 Scott St,MORTDALE,NSW,2223,-33.9634,151.07275,0xE6100000010CB37BF2B050FB40C07593180456E26240
817,1-631-3835,Long Day Care,Oz Education 2001,79 Charles St,PUTNEY,NSW,2112,-33.8227,151.10869,0xE6100000010CA835CD3B4EE940C0736891ED7CE36240
818,1-631-3836,Long Day Care,Annabele's,13 Coomba Road,PACIFIC PALMS,NSW,2428,-32.2859,152.4667,0xE6100000010C94F6065F982440C06DE7FBA9F10E6340
819,1-631-3838,Long Day Care,Normanhurst Child Care Centre,66 Denman Pde,NORMANHURST,NSW,2076,-33.72115,151.0984,0xE6100000010C07F0164850DC40C04260E5D022E36240
820,1-631-3839,Long Day Care,Blue Gum Preschool and Child Care Centre,5 Carlisle Cl,NIAGARA PARK,NSW,2250,-33.38995,151.35483,0xE6100000010CEE5A423EE8B140C08FC2F5285CEB6240
821,1-631-1476,Long Day Care,Gumnut Kidz Kindergarten,24 Wilton St,NARELLAN,NSW,2567,-34.0484,150.73555,0xE6100000010C2E90A0F8310641C0643BDF4F8DD76240
822,1-631-3851,Long Day Care,Gumnut Grove Preschool (Gwandalan),10 Ulooloo Rd,GWANDALAN,NSW,2259,-33.14177,151.58525,0xE6100000010C52499D80269240C01F85EB51B8F26240
823,1-631-3852,Long Day Care,Care-Ring Children's Centre,1 Hayes St,GOONELLABAH,NSW,2480,-28.8234,153.325,0xE6100000010CC286A757CAD23CC066666666662A6340
824,1-631-3853,Long Day Care,Bear's Den,177 Franklin St,MATRAVILLE,NSW,2036,-33.9621,151.2386,0xE6100000010CA5BDC11726FB40C0CFF753E3A5E76240
825,1-631-3854,Long Day Care,Family Link Centre,Lot 101 Stadium Drive,COFFS HARBOUR,NSW,2450,-30.324,153.0925,0xE6100000010C6DE7FBA9F1523EC0E5D022DBF9226340
826,1-631-3866,Long Day Care,Little Wattle Preschool & Childcare Centre,112 Temora St,COOTAMUNDRA,NSW,2590,-34.6304,148.02618,0xE6100000010CFFB27BF2B05041C046B6F3FDD4806240
827,1-631-3867,Long Day Care,Balmain Care For Kids,5 Thames St,BALMAIN,NSW,2041,-33.85695,151.18386,0xE6100000010CA1F831E6AEED40C0D9CEF753E3E56240
828,1-631-3868,Long Day Care,Belrose Children's Centre,Bambara Rd,FRENCHS FOREST,NSW,2086,-33.7416,151.22,0xE6100000010C575BB1BFECDE40C0D7A3703D0AE76240
829,1-631-387,Long Day Care,Play '2' Learn,49 Nagle St,LIVERPOOL,NSW,2170,-33.93011,150.92001,0xE6100000010C3B014D840DF740C03D0AD7A370DD6240
830,1-631-3871,Long Day Care,Dawn Song Childrens Centre,1 Elliott Cl,BELLINGEN,NSW,2454,-30.44910565,152.8942299,0xE6100000010C34A2B437F8723EC0F853E3A59B1C6340
831,1-631-2450,Long Day Care,First Academy Childcare Centre,35 Carinya Rd,GIRRAWEEN,NSW,2145,-33.79368,150.95012,0xE6100000010CE86A2BF697E540C06666666666DE6240
832,1-631-3883,Long Day Care,Lizzards Preschool,846 Hawkesbury Rd,HAWKESBURY HEIGHTS,NSW,2777,-33.66713,150.64966,0xE6100000010CAF94658863D540C0CDCCCCCCCCD46240
833,1-631-3889,Long Day Care,Tree Tops Child Care Centre,105-153 Miller St,NORTH SYDNEY,NSW,2060,-33.83836,151.20749,0xE6100000010CB37BF2B050EB40C0B4C876BE9FE66240
834,1-631-3890,Long Day Care,Berry Cottage Childcare,9 Talus St,NAREMBURN,NSW,2065,-33.81824,151.19541,0xE6100000010C29CB10C7BAE840C00AD7A3703DE66240
835,1-631-2662,Long Day Care,Just Kids Learning,108 Atkinson St,LIVERPOOL,NSW,2170,-33.93041,150.91369,0xE6100000010C6519E25817F740C06891ED7C3FDD6240
836,1-631-3893,Long Day Care,Miss Lizzies Kindergarten (Mt Annan),152 Waterworth Dr,MOUNT ANNAN,NSW,2567,-34.05081,150.75798,0xE6100000010C8351499D800641C0C74B378941D86240
837,1-631-3897,Long Day Care,Friendly Faces Kindergarten,13 Crusade Ave,PADSTOW,NSW,2211,-33.95297,151.02834,0xE6100000010C448B6CE7FBF940C037894160E5E06240
838,1-631-3900,Long Day Care,Kids Uni South,Northfields Ave,GWYNNEVILLE,NSW,2500,-34.4083,150.8806,0xE6100000010C787AA52C433441C0D578E92631DC6240
839,1-CXIDJ0,Long Day Care,Tiny Tots Early Learning Centre,479 Princes Hwy,WOONONA,NSW,2517,-34.34574,150.90454,0xE6100000010C151DC9E53F2C41C0295C8FC2F5DC6240
840,1-631-3914,Long Day Care,Kinda Kapers Tiral St LDCC,28 Tiral St,CHARLESTOWN,NSW,2290,-32.97067,151.69825,0xE6100000010C151DC9E53F7C40C07593180456F66240
841,1-631-3915,Long Day Care,Sonshine Corner Child Care Centre,533 The Scenic Rd,MACMASTERS BEACH,NSW,2251,-33.49508682,151.4117932,0xE6100000010CF31FD26F5FBF40C077BE9F1A2FED6240
842,1-631-3916,Long Day Care,Do-Re Mi Child Care Centre,162 Kerrs Rd,MOUNT VERNON,NSW,2178,-33.86903,150.80694,0xE6100000010CAC1C5A643BEF40C0E7FBA9F1D2D96240
843,1-SKS8R,Long Day Care,Scribbles & Giggles Childcare Centre,7 Myrtle St,RYDALMERE,NSW,2116,-33.81077,151.0412,0xE6100000010C64CC5D4BC8E740C05A643BDF4FE16240
844,1-631-3928,Long Day Care,Ashbear Long Day Care Centre,83 Beryl Ave,MOUNT COLAH,NSW,2079,-33.65717,151.11502,0xE6100000010C32772D211FD440C048E17A14AEE36240
845,1-631-3935,Long Day Care,SDN Ngallia Children's Education and Care Centre,East St,LIDCOMBE,NSW,2141,-33.8754,151.0472,0xE6100000010C8E75711B0DF040C02FDD240681E16240
846,1-631-3936,Long Day Care,Mary Bailey House Early Education Centre,59-63 The Boulevarde,STRATHFIELD,NSW,2135,-33.87849769,151.0817707,0xE6100000010C9CC420B072F040C0B4C876BE9FE26240
847,1-631-3938,Long Day Care,Hornsby Kuring-Gai Hospital Child Care Centre,93-97 Burdett St,HORNSBY,NSW,2077,-33.70366,151.11094,0xE6100000010CFC1873D712DA40C0643BDF4F8DE36240
848,1-631-3939,Long Day Care,Kings Road Long Day Pre School,5 Kings Rd,CASTLE HILL,NSW,2154,-33.72317,150.98048,0xE6100000010CCD3B4ED191DC40C08FC2F5285CDF6240
849,1-631-3946,Long Day Care,Earlybirds Long Day Care Centre,14 Hely St,GOSFORD WEST,NSW,2250,-33.42586,151.32951,0xE6100000010CE6AE25E483B640C0C3F5285C8FEA6240
850,1-631-3957,Long Day Care,Little And Loud Child Care Centre,430 Princes Hwy,WOONONA,NSW,2517,-34.3424,150.90471,0xE6100000010C401361C3D32B41C0295C8FC2F5DC6240
851,1-631-3964,Long Day Care,Kids 'R' Us Preschool Child Care Centre,143 Highclere Ave,PUNCHBOWL,NSW,2196,-33.91835,151.05701,0xE6100000010C5AF5B9DA8AF540C0E7FBA9F1D2E16240
852,1-631-3965,Long Day Care,Narrandera Tafe Childrens Centre,54-68 Elwin St,NARRANDERA,NSW,2700,-34.74178,146.54728,0xE6100000010C1E166A4DF35E41C02FDD240681516240
853,1-631-3970,Long Day Care,The South Coogee Learning Centre,Tucabia St,COOGEE SOUTH,NSW,2034,-33.9346,151.2542,0xE6100000010CBA6B09F9A0F740C0E3A59BC420E86240
854,1-1O0MWF,Long Day Care,Botany Bay Preschool,50 Bay St,BOTANY,NSW,2019,-33.94276,151.19892,0xE6100000010C9B559FABADF840C0EE7C3F355EE66240
855,1-631-3976,Long Day Care,Tahmoor Pre-School Kindergarten,54 Thirlmere Way,TAHMOOR,NSW,2573,-34.22123,150.58471,0xE6100000010C07F01648501C41C01F85EB51B8D26240
856,1-631-3980,Long Day Care,Planet Long Day Care Centre,703 Lawrence Hargrave Dr,COLEDALE,NSW,2515,-34.29011,150.94611,0xE6100000010CE9482EFF212541C083C0CAA145DE6240
857,1-2EP60H,Long Day Care,Angel Long Day Care,166 Bath Rd,KIRRAWEE,NSW,2232,-34.03449,151.07614,0xE6100000010C23DBF97E6A0441C0DF4F8D976EE26240
858,1-631-3993,Long Day Care,Montessori CCC,124 Kings Rd,FIVE DOCK,NSW,2046,-33.86821,151.12016,0xE6100000010C9031772D21EF40C0A4703D0AD7E36240
859,1-631-4002,Long Day Care,Gosford Cubbyhouse Occasional Long Day Child Care Centre,23 Beane St,GOSFORD,NSW,2250,-33.42059,151.3381,0xE6100000010C4B598638D6B540C0894160E5D0EA6240
860,1-631-4006,Long Day Care,Oakville Pre-School Learning Centre,82 Midson Rd,OAKVILLE,NSW,2765,-33.6143,150.8961,0xE6100000010C66F7E461A1CE40C0E9263108ACDC6240
861,1-631-4014,Long Day Care,Head Start Long Day Care Centre,87-89 Balmoral Circuit,CECIL HILLS,NSW,2171,-33.88612,150.84879,0xE6100000010C287E8CB96BF140C0BA490C022BDB6240
